"Cluster","DE_class_cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0046651","lymphocyte proliferation","1/1","243/14337",0.00411522633744856,59,7.61577310586391,0.0169491525423728,0.0212607790663098,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/1","245/14337",0.00408163265306122,58.5183673469388,7.58408645434233,0.0170886517402524,0.0213421589419746,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0032943","mononuclear cell proliferation","1/1","250/14337",0.004,57.348,7.50653049017987,0.0174373997349516,0.0216830274965051,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0051962","positive regulation of nervous system development","1/1","266/14337",0.0037593984962406,53.8984962406015,7.27313524146234,0.0185533933179884,0.0229578399751789,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0021537","telencephalon development","1/1","267/14337",0.00374531835205993,53.6966292134831,7.25924439686963,0.0186231429169283,0.0229578399751789,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0008544","epidermis development","1/1","274/14337",0.00364963503649635,52.3248175182482,7.16413410805857,0.0191113901095068,0.0233583656893972,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0060485","mesenchyme development","1/1","274/14337",0.00364963503649635,52.3248175182482,7.16413410805857,0.0191113901095068,0.0233583656893972,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0022409","positive regulation of cell-cell adhesion","1/1","276/14337",0.0036231884057971,51.945652173913,7.13762230535583,0.0192508893073864,0.023413994606819,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0051090","regulation of DNA-binding transcription factor activity","1/1","277/14337",0.0036101083032491,51.7581227436823,7.12447350642013,0.0193206389063262,0.023413994606819,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0070661","leukocyte proliferation","1/1","280/14337",0.00357142857142857,51.2035714285714,7.08544786365487,0.0195298877031457,0.0235677125869184,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0045787","positive regulation of cell cycle","1/1","284/14337",0.00352112676056338,50.4823943661972,7.03437235055106,0.019808886098905,0.0237878234710611,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0001822","kidney development","1/1","285/14337",0.00350877192982456,50.3052631578947,7.02177065688525,0.0198786356978448,0.0237878234710611,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0051251","positive regulation of lymphocyte activation","1/1","287/14337",0.00348432055749129,49.9547038327526,6.99676381141686,0.0200181348957243,0.0238387342965725,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0090287","regulation of cellular response to growth factor stimulus","1/1","288/14337",0.00347222222222222,49.78125,6.9843575223495,0.0200878844946643,0.0238387342965725,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0060562","epithelial tube morphogenesis","1/1","294/14337",0.00340136054421769,48.765306122449,6.91124490395536,0.020506382088303,0.0242348151952672,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0072001","renal system development","1/1","296/14337",0.00337837837837838,48.4358108108108,6.88736602851996,0.0206458812861827,0.0242992676866183,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0021700","developmental maturation","1/1","300/14337",0.00333333333333333,47.79,6.84032162986508,0.0209248796819419,0.0245267032337516,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0050678","regulation of epithelial cell proliferation","1/1","305/14337",0.00327868852459016,47.0065573770492,6.78281338214824,0.0212736276766408,0.0248337041449766,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0002696","positive regulation of leukocyte activation","1/1","311/14337",0.00321543408360129,46.0996784565916,6.7156294162641,0.0216921252702799,0.0251171976813767,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","1/1","311/14337",0.00321543408360129,46.0996784565916,6.7156294162641,0.0216921252702799,0.0251171976813767,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0043010","camera-type eye development","1/1","316/14337",0.00316455696202532,45.370253164557,6.66109999658892,0.0220408732649786,0.0253961371047418,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:1903037","regulation of leukocyte cell-cell adhesion","1/1","317/14337",0.00315457413249211,45.2271293375394,6.65034806138291,0.0221106228639185,0.0253961371047418,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0050863","regulation of T cell activation","1/1","319/14337",0.00313479623824451,44.9435736677116,6.62899492138225,0.0222501220617983,0.0254322043624344,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0042063","gliogenesis","1/1","320/14337",0.003125,44.803125,6.61839293182265,0.0223198716607379,0.0254322043624344,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0050867","positive regulation of cell activation","1/1","327/14337",0.00305810397553517,43.8440366972477,6.54553563104256,0.0228081188533167,0.0258854047303515,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","1/1","329/14337",0.00303951367781155,43.5775075987842,6.52514425884855,0.0229476180511963,0.0259407856230914,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0003002","regionalization","1/1","333/14337",0.003003003003003,43.0540540540541,6.48490971826548,0.0232266164469555,0.0261528043457845,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0010959","regulation of metal ion transport","1/1","338/14337",0.0029585798816568,42.4171597633136,6.43561650219415,0.0235753644416543,0.0264413891384829,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0050767","regulation of neurogenesis","1/1","340/14337",0.00294117647058824,42.1676470588235,6.41620191848912,0.0237148636395343,0.0264939492222923,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0042692","muscle cell differentiation","1/1","344/14337",0.00290697674418605,41.6773255813954,6.37787782741214,0.0239938620352932,0.0267013406307154,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0007159","leukocyte cell-cell adhesion","1/1","346/14337",0.00289017341040462,41.4364161849711,6.35896345208644,0.0241333612331729,0.0267524857080909,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0001654","eye development","1/1","357/14337",0.00280112044817927,40.1596638655462,6.25776828154784,0.0249006068215107,0.0274964229766489,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0048568","embryonic organ development","1/1","360/14337",0.00277777777777778,39.825,6.23097103186975,0.0251098556183301,0.0275914447974679,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0150063","visual system development","1/1","361/14337",0.00277008310249307,39.7146814404432,6.22211229731859,0.0251796052172697,0.0275914447974679,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0048880","sensory system development","1/1","365/14337",0.00273972602739726,39.2794520547945,6.18703903776229,0.0254586036130292,0.0276438298120234,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0001934","positive regulation of protein phosphorylation","1/1","367/14337",0.00272479564032698,39.0653950953678,6.16971596553422,0.0255981028109087,0.0276438298120234,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0048732","gland development","1/1","367/14337",0.00272479564032698,39.0653950953678,6.16971596553422,0.0255981028109087,0.0276438298120234,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0001701","in utero embryonic development","1/1","370/14337",0.0027027027027027,38.7486486486487,6.14399289132472,0.0258073516077282,0.0276438298120234,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0007389","pattern specification process","1/1","370/14337",0.0027027027027027,38.7486486486487,6.14399289132472,0.0258073516077282,0.0276438298120234,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0050673","epithelial cell proliferation","1/1","370/14337",0.0027027027027027,38.7486486486487,6.14399289132472,0.0258073516077282,0.0276438298120234,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0051051","negative regulation of transport","1/1","376/14337",0.00265957446808511,38.1303191489362,6.09346528249207,0.0262258492013671,0.0279872868342947,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0030900","forebrain development","1/1","378/14337",0.00264550264550265,37.9285714285714,6.07688830147234,0.0263653483992466,0.028001622324005,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0006816","calcium ion transport","1/1","379/14337",0.00263852242744063,37.8284960422164,6.06864861746142,0.0264350979981866,0.028001622324005,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0042327","positive regulation of phosphorylation","1/1","388/14337",0.00257731958762887,36.951030927835,5.99591785532749,0.0270628443886449,0.0285607878049906,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0010720","positive regulation of cell development","1/1","393/14337",0.00254452926208651,36.4809160305344,5.95658593747579,0.027411592383344,0.0288224831677808,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0043254","regulation of protein-containing complex assembly","1/1","396/14337",0.00252525252525253,36.2045454545455,5.93334184541439,0.0276208411801633,0.0289361193315996,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0043269","regulation of monoatomic ion transport","1/1","402/14337",0.00248756218905473,35.6641791044776,5.88762932804687,0.0280393387738019,0.0292673390120706,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0022407","regulation of cell-cell adhesion","1/1","416/14337",0.00240384615384615,34.4639423076923,5.78480270257269,0.0290158331589593,0.0300671314618201,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0051960","regulation of nervous system development","1/1","416/14337",0.00240384615384615,34.4639423076923,5.78480270257269,0.0290158331589593,0.0300671314618201,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0045785","positive regulation of cell adhesion","1/1","423/14337",0.00236406619385343,33.8936170212766,5.73529572221665,0.0295040803515381,0.0304626966806494,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0010975","regulation of neuron projection development","1/1","425/14337",0.00235294117647059,33.7341176470588,5.72137375523211,0.0296435795494174,0.0304966321983215,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0002009","morphogenesis of an epithelium","1/1","428/14337",0.00233644859813084,33.4976635514019,5.70067220171462,0.0298528283462369,0.0306018240395117,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0051249","regulation of lymphocyte activation","1/1","430/14337",0.00232558139534884,33.3418604651163,5.68699045762486,0.0299923275441165,0.0306350202772047,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0010562","positive regulation of phosphorus metabolic process","1/1","437/14337",0.0022883295194508,32.8077803203661,5.63983867857638,0.0304805747366953,0.0309129233145208,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0045937","positive regulation of phosphate metabolic process","1/1","437/14337",0.0022883295194508,32.8077803203661,5.63983867857638,0.0304805747366953,0.0309129233145208,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0007346","regulation of mitotic cell cycle","1/1","452/14337",0.00221238938053097,31.7190265486726,5.54247476752692,0.0315268187207924,0.0318610252796701,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0042110","T cell activation","1/1","481/14337",0.00207900207900208,29.8066528066528,5.36718294887111,0.0335495570900467,0.0337372691685972,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0044092","negative regulation of molecular function","1/1","482/14337",0.0020746887966805,29.7448132780083,5.36141896124602,0.0336193066889867,0.0337372691685972,NA,"HES1",1,"BP"
"Vasc-VLMC_up","Vasc-VLMC_up","GO:0002694","regulation of leukocyte activation","1/1","487/14337",0.00205338809034908,29.4394250513347,5.33286274446799,0.0339680546836856,0.0339680546836856,NA,"HES1",1,"BP"
"Astro-1_up","Astro-1_up","GO:0008195","phosphatidate phosphatase activity","1/4","14/14854",0.0714285714285714,265.25,16.2343880510957,0.00376508139850706,0.0134385720427418,0.00565834612325973,"PLPPR4",1,"MF"
"Astro-1_up","Astro-1_up","GO:0017075","syntaxin-1 binding","1/4","18/14854",0.0555555555555556,206.305555555556,14.303832014814,0.00483886342825579,0.0134385720427418,0.00565834612325973,"SNPH",1,"MF"
"Astro-1_up","Astro-1_up","GO:0042577","lipid phosphatase activity","1/4","19/14854",0.0526315789473684,195.447368421053,13.9190294734726,0.00510717325208221,0.0134385720427418,0.00565834612325973,"PLPPR4",1,"MF"
"Astro-1_up","Astro-1_up","GO:0016917","GABA receptor activity","1/4","20/14854",0.05,185.675,13.5633768195838,0.00537542881709674,0.0134385720427418,0.00565834612325973,"GABBR2",1,"MF"
"Astro-1_up","Astro-1_up","GO:0019905","syntaxin binding","1/4","60/14854",0.0166666666666667,61.8916666666667,7.75647752932295,0.0160612431184395,0.032122486236879,0.0135252573628964,"SNPH",1,"MF"
"Astro-1_up","Astro-1_up","GO:0000149","SNARE binding","1/4","102/14854",0.00980392156862745,36.406862745098,5.88892388191287,0.0271884385073594,0.0453140641789324,0.0190796059700768,"SNPH",1,"MF"
"Astro-2_up","Astro-2_up","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","2/9","205/14854",0.00975609756097561,16.1018970189702,5.36096151763788,0.00640166633905801,0.0485803214555342,0.0236017756059275,"GPAM/GLUL",2,"MF"
"Astro-2_up","Astro-2_up","GO:0140829","bicarbonate:monoatomic anion antiporter activity","1/9","11/14854",0.0909090909090909,150.040404040404,12.1752464907825,0.00664694788390219,0.0485803214555342,0.0236017756059275,"SLC4A10",1,"MF"
"Astro-2_up","Astro-2_up","GO:0140900","chloride:bicarbonate antiporter activity","1/9","11/14854",0.0909090909090909,150.040404040404,12.1752464907825,0.00664694788390219,0.0485803214555342,0.0236017756059275,"SLC4A10",1,"MF"
"Astro-2_up","Astro-2_up","GO:0140410","monoatomic cation:bicarbonate symporter activity","1/9","12/14854",0.0833333333333333,137.537037037037,11.6501932066767,0.00724926395673431,0.0485803214555342,0.0236017756059275,"SLC4A10",1,"MF"
"Astro-2_up","Astro-2_up","GO:0042813","Wnt receptor activity","1/9","13/14854",0.0769230769230769,126.957264957265,11.1866888761532,0.00785125537462883,0.0485803214555342,0.0236017756059275,"FZD8",1,"MF"
"Astro-2_up","Astro-2_up","GO:0019706","protein-cysteine S-palmitoyltransferase activity","1/9","25/14854",0.04,66.0177777777778,8.01095768658012,0.015049884981188,0.0485803214555342,0.0236017756059275,"GLUL",1,"MF"
"Astro-2_up","Astro-2_up","GO:0019707","protein-cysteine S-acyltransferase activity","1/9","25/14854",0.04,66.0177777777778,8.01095768658012,0.015049884981188,0.0485803214555342,0.0236017756059275,"GLUL",1,"MF"
"Astro-2_up","Astro-2_up","GO:0001530","lipopolysaccharide binding","1/9","26/14854",0.0384615384615385,63.4786324786325,7.85082225293302,0.0156476697971006,0.0485803214555342,0.0236017756059275,"TRIL",1,"MF"
"Astro-2_up","Astro-2_up","GO:0035255","ionotropic glutamate receptor binding","1/9","26/14854",0.0384615384615385,63.4786324786325,7.85082225293302,0.0156476697971006,0.0485803214555342,0.0236017756059275,"NETO1",1,"MF"
"Astro-2_up","Astro-2_up","GO:0016866","intramolecular transferase activity","1/9","27/14854",0.037037037037037,61.1275720164609,7.69958202107224,0.0162451320962527,0.0485803214555342,0.0236017756059275,"PGM2L1",1,"MF"
"Astro-2_up","Astro-2_up","GO:0015106","bicarbonate transmembrane transporter activity","1/9","28/14854",0.0357142857142857,58.9444444444444,7.55643699144373,0.016842272030908,0.0485803214555342,0.0236017756059275,"SLC4A10",1,"MF"
"Astro-2_up","Astro-2_up","GO:0005452","solute:inorganic anion antiporter activity","1/9","29/14854",0.0344827586206897,56.911877394636,7.42068449919085,0.0174390897532687,0.0485803214555342,0.0236017756059275,"SLC4A10",1,"MF"
"Astro-2_up","Astro-2_up","GO:0016417","S-acyltransferase activity","1/9","29/14854",0.0344827586206897,56.911877394636,7.42068449919085,0.0174390897532687,0.0485803214555342,0.0236017756059275,"GLUL",1,"MF"
"Astro-2_up","Astro-2_up","GO:0017147","Wnt-protein binding","1/9","29/14854",0.0344827586206897,56.911877394636,7.42068449919085,0.0174390897532687,0.0485803214555342,0.0236017756059275,"FZD8",1,"MF"
"Astro-3_up","Astro-3_up","GO:0099528","G protein-coupled neurotransmitter receptor activity","1/5","11/14854",0.0909090909090909,270.072727272727,16.3813114945152,0.00369772355954912,0.0470065092721902,0.0101871691921155,"CHRM3",1,"MF"
"Astro-3_up","Astro-3_up","GO:0004930","G protein-coupled receptor activity","2/5","364/14854",0.00549450549450549,16.3230769230769,5.43132723891047,0.00570228724354698,0.0470065092721902,0.0101871691921155,"GABBR2/CHRM3",2,"MF"
"Astro-3_up","Astro-3_up","GO:0015464","acetylcholine receptor activity","1/5","17/14854",0.0588235294117647,174.752941176471,13.1530680246752,0.00571004826161858,0.0470065092721902,0.0101871691921155,"CHRM3",1,"MF"
"Astro-3_up","Astro-3_up","GO:0016917","GABA receptor activity","1/5","20/14854",0.05,148.54,12.1154382571506,0.00671499052912783,0.0470065092721902,0.0101871691921155,"GABBR2",1,"MF"
"Astro-3_up","Astro-3_up","GO:0004435","phosphatidylinositol phospholipase C activity","1/5","25/14854",0.04,118.832,10.8198392863156,0.00838808848232175,0.0470065092721902,0.0101871691921155,"CHRM3",1,"MF"
"Astro-3_up","Astro-3_up","GO:0004629","phospholipase C activity","1/5","28/14854",0.0357142857142857,106.1,10.2144085111801,0.00939086456204574,0.0470065092721902,0.0101871691921155,"CHRM3",1,"MF"
"Astro-3_up","Astro-3_up","GO:0030296","protein tyrosine kinase activator activity","1/5","31/14854",0.032258064516129,95.8322580645161,9.69867426145878,0.010392829224892,0.0470065092721902,0.0101871691921155,"IL6ST",1,"MF"
"Astro-3_up","Astro-3_up","GO:0008227","G protein-coupled amine receptor activity","1/5","33/14854",0.0303030303030303,90.0242424242424,9.39442042251464,0.0110603551228683,0.0470065092721902,0.0101871691921155,"CHRM3",1,"MF"
"Excit-L2_5-1_down","Excit-L2_5-1_down","GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity","1/5","13/14854",0.0769230769230769,228.523076923077,15.0594473678682,0.00436886013705395,0.0318803183577804,0.00810026237765745,"GAB2",1,"MF"
"Excit-L2_5-1_down","Excit-L2_5-1_down","GO:0045125","bioactive lipid receptor activity","1/5","15/14854",0.0666666666666667,198.053333333333,14.0110469035963,0.00503963498899651,0.0318803183577804,0.00810026237765745,"LPAR1",1,"MF"
"Excit-L2_5-1_down","Excit-L2_5-1_down","GO:0004930","G protein-coupled receptor activity","2/5","364/14854",0.00549450549450549,16.3230769230769,5.43132723891047,0.00570228724354698,0.0318803183577804,0.00810026237765745,"LPAR1/HCRTR2",2,"MF"
"Excit-L2_5-1_down","Excit-L2_5-1_down","GO:0016405","CoA-ligase activity","1/5","25/14854",0.04,118.832,10.8198392863156,0.00838808848232175,0.0318803183577804,0.00810026237765745,"DIP2A",1,"MF"
