"gene","cellType.target","mean.target","cellType.2nd","mean.2nd","MeanRatio","MeanRatio.rank","MeanRatio.anno","gene_ensembl","gene_name"
"SEZ6L","OPC.2",3.39081949390788,"OPC.3",3.52236382992668,0.962654529069037,11,"OPC.2/OPC.3: 0.963","ENSG00000100095","SEZ6L"
"TNK2","OPC.2",2.33734782860704,"OPC.5",2.43143519433037,0.961303774025021,12,"OPC.2/OPC.5: 0.961","ENSG00000061938","TNK2"
"LRRC4C","OPC.2",6.236987811308,"OPC.3",6.49443283847347,0.960359120870364,13,"OPC.2/OPC.3: 0.96","ENSG00000148948","LRRC4C"
"GOLGA8A","OPC.2",1.29136812868952,"OPC.1",1.34497333847957,0.960144035382407,14,"OPC.2/OPC.1: 0.96","ENSG00000175265","GOLGA8A"
"NAV1","OPC.2",3.34770985281591,"OPC.1",3.4959419731467,0.957598804136508,15,"OPC.2/OPC.1: 0.958","ENSG00000134369","NAV1"
"PDZD2","OPC.2",3.88718866041134,"OPC.3",4.0735810231967,0.95424360980573,16,"OPC.2/OPC.3: 0.954","ENSG00000133401","PDZD2"
"OPCML","OPC.2",5.9619528483871,"Excit.L6_CT",6.28037203593153,0.949299311295147,17,"OPC.2/Excit.L6_CT: 0.949","ENSG00000183715","OPCML"
"PTPRZ1","OPC.2",5.26477159483613,"OPC.4",5.54799191710349,0.948950840862936,18,"OPC.2/OPC.4: 0.949","ENSG00000106278","PTPRZ1"
"SOX2-OT","OPC.2",4.2837813284796,"OPC.3",4.51537058877652,0.948710907389846,19,"OPC.2/OPC.3: 0.949","ENSG00000242808","SOX2-OT"
"AGAP1","OPC.2",4.83761821551384,"OPC.3",5.1139693293895,0.945961523021366,20,"OPC.2/OPC.3: 0.946","ENSG00000157985","AGAP1"
"NOVA1","OPC.2",4.37509088971605,"OPC.3",4.62920903048096,0.945105494461002,21,"OPC.2/OPC.3: 0.945","ENSG00000139910","NOVA1"
"PCDH15","OPC.2",5.58811751799786,"OPC.3",5.91356127912414,0.944966536108258,22,"OPC.2/OPC.3: 0.945","ENSG00000150275","PCDH15"
"MEGF11","OPC.2",3.41377820719268,"OPC.3",3.61488776762738,0.944366305854441,23,"OPC.2/OPC.3: 0.944","ENSG00000157890","MEGF11"
"CACNA1A","OPC.2",3.03652781978849,"Inhib.Pvalb",3.21709448187469,0.9438727512967,24,"OPC.2/Inhib.Pvalb: 0.944","ENSG00000141837","CACNA1A"
"KCNMB2","OPC.2",4.47353375038705,"OPC.3",4.74903829206504,0.941987298325575,25,"OPC.2/OPC.3: 0.942","ENSG00000197584","KCNMB2"
"SCD5","OPC.2",4.00341178933246,"OPC.3",4.26616463610275,0.938410054655012,26,"OPC.2/OPC.3: 0.938","ENSG00000145284","SCD5"
"LINC00511","OPC.2",3.46384293810079,"OPC.3",3.69196477797454,0.938211263218254,27,"OPC.2/OPC.3: 0.938","ENSG00000227036","LINC00511"
"KIF13A","OPC.2",3.60908895515045,"OPC.3",3.85176579562463,0.936995951116796,28,"OPC.2/OPC.3: 0.937","ENSG00000137177","KIF13A"
"CA10","OPC.2",4.04149242556843,"OPC.3",4.32202717902458,0.935091858094362,29,"OPC.2/OPC.3: 0.935","ENSG00000154975","CA10"
"CHST11","OPC.2",4.20507461816441,"OPC.3",4.49896469909159,0.934676064253955,30,"OPC.2/OPC.3: 0.935","ENSG00000171310","CHST11"
"DGKG","OPC.2",3.25680282680947,"OPC.3",3.48948566523005,0.933318872537841,31,"OPC.2/OPC.3: 0.933","ENSG00000058866","DGKG"
"SLC35F1","OPC.2",4.50190647277954,"OPC.3",4.8297705463132,0.932116014541532,32,"OPC.2/OPC.3: 0.932","ENSG00000196376","SLC35F1"
"NRCAM","OPC.2",4.09494605553624,"OPC.4",4.39799384871887,0.931094084346909,33,"OPC.2/OPC.4: 0.931","ENSG00000091129","NRCAM"
"NLGN1","OPC.2",5.66403827732501,"OPC.3",6.08731119224717,0.930466358371618,34,"OPC.2/OPC.3: 0.93","ENSG00000169760","NLGN1"
"GRID2","OPC.2",4.9944568731681,"OPC.3",5.37171819895805,0.929768965568015,35,"OPC.2/OPC.3: 0.93","ENSG00000152208","GRID2"
"APBB2","OPC.2",3.42567832090367,"OPC.3",3.68964692338162,0.92845694778946,36,"OPC.2/OPC.3: 0.928","ENSG00000163697","APBB2"
"LUZP2","OPC.2",4.61417839054336,"OPC.3",4.97860404098799,0.926801640089395,37,"OPC.2/OPC.3: 0.927","ENSG00000187398","LUZP2"
"FGFR1","OPC.2",1.75186213471659,"OPC.4",1.89099159575591,0.926425129888694,38,"OPC.2/OPC.4: 0.926","ENSG00000077782","FGFR1"
"OPHN1","OPC.2",3.72964313201338,"OPC.3",4.02716520166314,0.926121215606729,39,"OPC.2/OPC.3: 0.926","ENSG00000079482","OPHN1"
"ATP2C2","OPC.2",1.44664224145955,"OPC.3",1.56301351688302,0.925546852815742,40,"OPC.2/OPC.3: 0.926","ENSG00000064270","ATP2C2"
"ENSG00000278254","OPC.2",3.07059044228676,"OPC.3",3.32264711765552,0.924139799851327,41,"OPC.2/OPC.3: 0.924","ENSG00000278254","ENSG00000278254"
"NRXN1","OPC.2",6.07054546381631,"Excit.L6b",6.58333036701802,0.922108587202197,42,"OPC.2/Excit.L6b: 0.922","ENSG00000179915","NRXN1"
"VCAN","OPC.2",4.08769106266589,"OPC.4",4.44036063599075,0.920576367048582,43,"OPC.2/OPC.4: 0.921","ENSG00000038427","VCAN"
"SNTG1","OPC.2",4.70984840224928,"Excit.L5_6_NP",5.12195629472375,0.91954091976556,44,"OPC.2/Excit.L5_6_NP: 0.92","ENSG00000147481","SNTG1"
"ADGRL3","OPC.2",5.04409515063991,"OPC.3",5.49556310927402,0.917848644505195,45,"OPC.2/OPC.3: 0.918","ENSG00000150471","ADGRL3"
"MMP16","OPC.2",4.37266486930836,"OPC.3",4.7650344151743,0.917656513745958,46,"OPC.2/OPC.3: 0.918","ENSG00000156103","MMP16"
"CSMD3","OPC.2",4.60118077983637,"OPC.3",5.01546284337233,0.917399036445178,47,"OPC.2/OPC.3: 0.917","ENSG00000164796","CSMD3"
"REV3L","OPC.2",3.44524735650798,"OPC.3",3.75743899044813,0.916913718430617,48,"OPC.2/OPC.3: 0.917","ENSG00000009413","REV3L"
"PDGFRA","OPC.2",2.94133527344182,"OPC.4",3.20950807894477,0.916444265318344,49,"OPC.2/OPC.4: 0.916","ENSG00000134853","PDGFRA"
"SH3D19","OPC.2",2.8866878561688,"OPC.3",3.159612564232,0.913620830872488,50,"OPC.2/OPC.3: 0.914","ENSG00000109686","SH3D19"
"ENSG00000230490","OPC.3",1.40315125864095,"OPC.4",1.26296223536081,1.1110001703575,1,"OPC.3/OPC.4: 1.111","ENSG00000230490","ENSG00000230490"
"NLGN4Y","OPC.3",2.56642028191522,"OPC.1",2.31713983874273,1.10758109588575,2,"OPC.3/OPC.1: 1.108","ENSG00000165246","NLGN4Y"
"RNF32-DT","OPC.3",1.15876774558079,"OPC.1",1.04851581147977,1.10515047354929,3,"OPC.3/OPC.1: 1.105","ENSG00000182648","RNF32-DT"
"LRP2BP","OPC.3",0.757598367920478,"OPC.1",0.689086406535272,1.09942434030833,4,"OPC.3/OPC.1: 1.099","ENSG00000109771","LRP2BP"
"ENSG00000258081","OPC.3",1.10944219261334,"OPC.1",1.0112475225169,1.09710250745737,5,"OPC.3/OPC.1: 1.097","ENSG00000258081","ENSG00000258081"
"GLDC","OPC.3",0.84172204468979,"OPC.4",0.773344144853426,1.08841846193757,6,"OPC.3/OPC.4: 1.088","ENSG00000178445","GLDC"
"PPFIBP2","OPC.3",1.04080769922326,"OPC.4",0.956671256880897,1.08794707872449,7,"OPC.3/OPC.4: 1.088","ENSG00000166387","PPFIBP2"
"ARSB","OPC.3",1.10197409568844,"OPC.1",1.01406017214882,1.08669497723525,8,"OPC.3/OPC.1: 1.087","ENSG00000113273","ARSB"
"GOLM1","OPC.3",1.12617220947845,"OPC.4",1.0364357739396,1.08658176203023,9,"OPC.3/OPC.4: 1.087","ENSG00000135052","GOLM1"
"TMEM168","OPC.3",0.961049245728376,"Vasc.PC",0.885183563159034,1.08570615827817,10,"OPC.3/Vasc.PC: 1.086","ENSG00000146802","TMEM168"
"LINC01301","OPC.3",1.05220263613627,"OPC.1",0.969208337003014,1.08563102066362,11,"OPC.3/OPC.1: 1.086","ENSG00000251396","LINC01301"
"IKZF2","OPC.3",1.4650891991792,"OPC.4",1.35328335078577,1.08261821024289,12,"OPC.3/OPC.4: 1.083","ENSG00000030419","IKZF2"
"HFM1","OPC.3",1.1091980184032,"OPC.4",1.02477963081945,1.08237711313236,13,"OPC.3/OPC.4: 1.082","ENSG00000162669","HFM1"
"VASH1-DT","OPC.3",0.788919478264243,"OPC.4",0.730696174492546,1.07968196057976,14,"OPC.3/OPC.4: 1.08","ENSG00000258569","VASH1-DT"
"DPY19L3","OPC.3",1.44199385895016,"OPC.4",1.33590048480848,1.07941712376644,15,"OPC.3/OPC.4: 1.079","ENSG00000178904","DPY19L3"
"TMEM163","OPC.3",2.34168404562278,"OPC.4",2.1709778622051,1.07863101065632,16,"OPC.3/OPC.4: 1.079","ENSG00000152128","TMEM163"
"ENSG00000289079","OPC.3",0.911145579915881,"OPC.1",0.844872996789993,1.07844088209433,17,"OPC.3/OPC.1: 1.078","ENSG00000289079","ENSG00000289079"
"ENSG00000287550","OPC.3",1.2617243061002,"OPC.1",1.1729158447428,1.07571597037883,18,"OPC.3/OPC.1: 1.076","ENSG00000287550","ENSG00000287550"
"ENSG00000264015","OPC.3",1.66557433048394,"OPC.4",1.54878130357465,1.07540963119823,19,"OPC.3/OPC.4: 1.075","ENSG00000264015","ENSG00000264015"
"VSTM2B-DT","OPC.3",1.15106501341261,"OPC.4",1.07181657390787,1.0739384344616,20,"OPC.3/OPC.4: 1.074","ENSG00000264515","VSTM2B-DT"
"NECTIN3","OPC.3",1.93871879485834,"OPC.4",1.81031622390543,1.07092825510667,21,"OPC.3/OPC.4: 1.071","ENSG00000177707","NECTIN3"
"CCDC146","OPC.3",1.59959188637672,"OPC.4",1.50066421854547,1.0659225872175,22,"OPC.3/OPC.4: 1.066","ENSG00000135205","CCDC146"
"ENSG00000259048","OPC.3",2.33328793404822,"OPC.4",2.19120289673654,1.06484339607404,23,"OPC.3/OPC.4: 1.065","ENSG00000259048","ENSG00000259048"
"RNF180","OPC.3",1.68278679385984,"OPC.4",1.58050430523556,1.06471509649512,24,"OPC.3/OPC.4: 1.065","ENSG00000164197","RNF180"
"C5orf64","OPC.3",1.97852147282453,"OPC.1",1.85828993721265,1.06470009507355,25,"OPC.3/OPC.1: 1.065","ENSG00000178722","C5orf64"
"KLHL13","OPC.3",1.00516771767814,"OPC.4",0.94444311655669,1.06429672688266,26,"OPC.3/OPC.4: 1.064","ENSG00000003096","KLHL13"
"WWP2","OPC.3",1.64883257574775,"OPC.4",1.55211088521199,1.06231622460566,27,"OPC.3/OPC.4: 1.062","ENSG00000198373","WWP2"
"AFAP1","OPC.3",1.71445316407854,"OPC.4",1.61707688671882,1.06021746903903,28,"OPC.3/OPC.4: 1.06","ENSG00000196526","AFAP1"
"ENSG00000287158","OPC.3",1.01064202513089,"OPC.1",0.955014009099156,1.05824837698895,29,"OPC.3/OPC.1: 1.058","ENSG00000287158","ENSG00000287158"
"SALL3","OPC.3",0.768476190874352,"Astro.1",0.726191134660118,1.05822854920148,30,"OPC.3/Astro.1: 1.058","ENSG00000256463","SALL3"
"RAB5A","OPC.3",1.05784787627377,"OPC.4",1.00025331238453,1.05757997816767,31,"OPC.3/OPC.4: 1.058","ENSG00000144566","RAB5A"
"RBBP6","OPC.3",0.898332939352574,"OPC.4",0.849662975894132,1.0572814925909,32,"OPC.3/OPC.4: 1.057","ENSG00000122257","RBBP6"
"SMARCC1","OPC.3",1.52712303556534,"OPC.4",1.44500043980335,1.05683222890449,33,"OPC.3/OPC.4: 1.057","ENSG00000173473","SMARCC1"
"ADAMTS17","OPC.3",2.78844323375118,"OPC.1",2.63988193908857,1.05627573432844,34,"OPC.3/OPC.1: 1.056","ENSG00000140470","ADAMTS17"
"ENSG00000286364","OPC.3",1.64409366322385,"OPC.4",1.55680529553857,1.05606890465714,35,"OPC.3/OPC.4: 1.056","ENSG00000286364","ENSG00000286364"
"MIR9-3HG","OPC.3",1.61986326688936,"OPC.4",1.53403003248617,1.05595277314362,36,"OPC.3/OPC.4: 1.056","ENSG00000255571","MIR9-3HG"
"PYGO1","OPC.3",0.89370928953529,"OPC.4",0.846462977006591,1.05581615949203,37,"OPC.3/OPC.4: 1.056","ENSG00000171016","PYGO1"
"AGO3","OPC.3",1.98659182935585,"OPC.4",1.88334073578554,1.05482337402278,38,"OPC.3/OPC.4: 1.055","ENSG00000126070","AGO3"
"HIBADH","OPC.3",1.46962684303316,"OPC.4",1.39450467935598,1.05387014098216,39,"OPC.3/OPC.4: 1.054","ENSG00000106049","HIBADH"
"MIR3681HG","OPC.3",2.52323443391604,"OPC.1",2.3953108632181,1.05340583247974,40,"OPC.3/OPC.1: 1.053","ENSG00000224184","MIR3681HG"
"EPC2","OPC.3",1.66642560754771,"OPC.4",1.58216405133162,1.0532571550625,41,"OPC.3/OPC.4: 1.053","ENSG00000135999","EPC2"
"ENSG00000285755","OPC.3",1.585774927893,"OPC.4",1.50714957933179,1.05216824503648,42,"OPC.3/OPC.4: 1.052","ENSG00000285755","ENSG00000285755"
"C2orf27A","OPC.3",1.62283264937346,"OPC.4",1.54250510209181,1.05207603344243,43,"OPC.3/OPC.4: 1.052","ENSG00000287151","C2orf27A"
"MAMLD1","OPC.3",1.39952964361291,"OPC.4",1.33042326199767,1.05194315492611,44,"OPC.3/OPC.4: 1.052","ENSG00000013619","MAMLD1"
"WNK3","OPC.3",0.805287764807954,"OPC.4",0.765725640645144,1.05166618702944,45,"OPC.3/OPC.4: 1.052","ENSG00000196632","WNK3"
"FAM66C","OPC.3",1.43186597213853,"OPC.4",1.3620516449582,1.05125674010876,46,"OPC.3/OPC.4: 1.051","ENSG00000226711","FAM66C"
"SIPA1L3","OPC.3",1.59344834572819,"OPC.1",1.51673412028952,1.05057855850439,47,"OPC.3/OPC.1: 1.051","ENSG00000105738","SIPA1L3"
"ENSG00000287720","OPC.3",1.49073739981602,"OPC.4",1.42032385731631,1.04957569510432,48,"OPC.3/OPC.4: 1.05","ENSG00000287720","ENSG00000287720"
"ENSG00000225096","OPC.3",3.07626007436056,"OPC.4",2.93406177069583,1.04846465915781,49,"OPC.3/OPC.4: 1.048","ENSG00000225096","ENSG00000225096"
"LINC02930","OPC.3",1.80355126574644,"OPC.4",1.72220721479003,1.04723244117075,50,"OPC.3/OPC.4: 1.047","ENSG00000274461","LINC02930"
"RDH11","OPC.4",0.742301022764165,"OPC.3",0.656126335545211,1.1313385586746,1,"OPC.4/OPC.3: 1.131","ENSG00000072042","RDH11"
"MARCKS","OPC.4",2.27669493980431,"OPC.1",2.01454755829795,1.13012717442513,2,"OPC.4/OPC.1: 1.13","ENSG00000277443","MARCKS"
"SOX8","OPC.4",0.988641449538158,"OPC.3",0.891468399152795,1.10900335948836,3,"OPC.4/OPC.3: 1.109","ENSG00000005513","SOX8"
"SCRG1","OPC.4",0.830056855700715,"OPC.1",0.754377647867816,1.10032005593856,4,"OPC.4/OPC.1: 1.1","ENSG00000164106","SCRG1"
"PHLDA1","OPC.4",1.31886794737992,"OPC.3",1.1989737636548,1.09999733718913,5,"OPC.4/OPC.3: 1.1","ENSG00000139289","PHLDA1"
"GPR17","OPC.4",0.894464038966217,"OPC.3",0.813454171215613,1.09958750058352,6,"OPC.4/OPC.3: 1.1","ENSG00000144230","GPR17"
"COL20A1","OPC.4",0.8462737126953,"OPC.3",0.774511242763198,1.09265516879533,7,"OPC.4/OPC.3: 1.093","ENSG00000101203","COL20A1"
"OLIG2","OPC.4",1.3233840773794,"OPC.1",1.21505329117263,1.08915723038141,8,"OPC.4/OPC.1: 1.089","ENSG00000205927","OLIG2"
"ASIC1","OPC.4",0.743436409753178,"OPC.3",0.683431445867382,1.08779953607438,9,"OPC.4/OPC.3: 1.088","ENSG00000110881","ASIC1"
"ENSG00000234173","OPC.4",1.13516405883844,"OPC.1",1.05071247453274,1.08037554169447,10,"OPC.4/OPC.1: 1.08","ENSG00000234173","ENSG00000234173"
"LHFPL3-AS1","OPC.4",0.962978045385867,"OPC.1",0.895596466612796,1.07523653931766,11,"OPC.4/OPC.1: 1.075","ENSG00000226869","LHFPL3-AS1"
"BCAN","OPC.4",1.97485223673914,"OPC.1",1.84294113208867,1.07157640705592,12,"OPC.4/OPC.1: 1.072","ENSG00000132692","BCAN"
"SNX22","OPC.4",0.841482084988785,"OPC.5",0.786689200812646,1.06964997627975,13,"OPC.4/OPC.5: 1.07","ENSG00000157734","SNX22"
"OLIG1","OPC.4",2.35204444461648,"OPC.1",2.20000157954664,1.06911034359401,14,"OPC.4/OPC.1: 1.069","ENSG00000184221","OLIG1"
"CSPG4","OPC.4",0.904483538348432,"OPC.3",0.847743216236656,1.06693102466058,15,"OPC.4/OPC.3: 1.067","ENSG00000173546","CSPG4"
"SRSF6","OPC.4",0.772374010904881,"OPC.3",0.726932276966685,1.06251164706541,16,"OPC.4/OPC.3: 1.063","ENSG00000124193","SRSF6"
"THUMPD3-AS1","OPC.4",0.839285026922382,"Excit.L6b",0.793851944661921,1.05723117839034,17,"OPC.4/Excit.L6b: 1.057","ENSG00000206573","THUMPD3-AS1"
"SOX10","OPC.4",0.941819381325701,"OPC.3",0.891563850406061,1.05636784274817,18,"OPC.4/OPC.3: 1.056","ENSG00000100146","SOX10"
"NLGN3","OPC.4",1.13553598098402,"OPC.3",1.07672658045608,1.05461869484361,19,"OPC.4/OPC.3: 1.055","ENSG00000196338","NLGN3"
"CSPG5","OPC.4",1.7897402566711,"OPC.1",1.71184156907299,1.04550578102873,20,"OPC.4/OPC.1: 1.046","ENSG00000114646","CSPG5"
"BCHE","OPC.4",1.65815881884628,"OPC.3",1.59110714112489,1.04214152270977,21,"OPC.4/OPC.3: 1.042","ENSG00000114200","BCHE"
"APOD","OPC.4",1.32750341410897,"Vasc.VLMC",1.27435044250032,1.04170985455489,22,"OPC.4/Vasc.VLMC: 1.042","ENSG00000189058","APOD"
"LINC01572","OPC.4",1.0262278736012,"OPC.3",0.987357133222639,1.03936847070897,23,"OPC.4/OPC.3: 1.039","ENSG00000261008","LINC01572"
"LRP1","OPC.4",2.0688515960994,"OPC.1",1.99346460140955,1.03781707216499,24,"OPC.4/OPC.1: 1.038","ENSG00000123384","LRP1"
"SUCO","OPC.4",0.864431858940696,"OPC.3",0.83868109619259,1.03070387882237,25,"OPC.4/OPC.3: 1.031","ENSG00000094975","SUCO"
"MFF","OPC.4",1.40439666938174,"OPC.3",1.36367103601511,1.02986470511659,26,"OPC.4/OPC.3: 1.03","ENSG00000168958","MFF"
"MTCH2","OPC.4",0.768293006250512,"OPC.3",0.746501456204213,1.02919157071321,27,"OPC.4/OPC.3: 1.029","ENSG00000109919","MTCH2"
"IPO9-AS1","OPC.4",1.34540941839008,"OPC.1",1.30788909224556,1.02868769711972,28,"OPC.4/OPC.1: 1.029","ENSG00000231871","IPO9-AS1"
"ZEB1-AS1","OPC.4",1.02820467263227,"OPC.3",1.00084136134629,1.02734030820746,29,"OPC.4/OPC.3: 1.027","ENSG00000237036","ZEB1-AS1"
"SDC3","OPC.4",1.49209606654201,"OPC.3",1.4530812924544,1.02684968438463,30,"OPC.4/OPC.3: 1.027","ENSG00000162512","SDC3"
"FERMT1","OPC.4",1.42695925489032,"OPC.3",1.39004266526063,1.0265578823962,31,"OPC.4/OPC.3: 1.027","ENSG00000101311","FERMT1"
"DSEL","OPC.4",1.10143016783554,"OPC.3",1.07450164153631,1.02506141010703,32,"OPC.4/OPC.3: 1.025","ENSG00000171451","DSEL"
"NT5E","OPC.4",0.805949948530931,"OPC.3",0.788370018163824,1.02229908540669,33,"OPC.4/OPC.3: 1.022","ENSG00000135318","NT5E"
"KCNMB2-AS1","OPC.4",2.54602308366638,"OPC.1",2.49210593160736,1.02163517664927,34,"OPC.4/OPC.1: 1.022","ENSG00000237978","KCNMB2-AS1"
"PDGFRA","OPC.4",3.20950807894477,"OPC.3",3.1446901959774,1.02061185011175,35,"OPC.4/OPC.3: 1.021","ENSG00000134853","PDGFRA"
"HTRA1","OPC.4",1.89241802648816,"OPC.3",1.85599054881487,1.01962697369151,36,"OPC.4/OPC.3: 1.02","ENSG00000166033","HTRA1"
"MATN2","OPC.4",1.34502458568147,"OPC.3",1.31958760699291,1.01927646073195,37,"OPC.4/OPC.3: 1.019","ENSG00000132561","MATN2"
"VCAN","OPC.4",4.44036063599075,"OPC.3",4.36395909644291,1.01750739130669,38,"OPC.4/OPC.3: 1.018","ENSG00000038427","VCAN"
"CACNG4","OPC.4",1.78991249983459,"OPC.3",1.75913595311786,1.01749526332071,39,"OPC.4/OPC.3: 1.017","ENSG00000075461","CACNG4"
"RCN2","OPC.4",1.47252855129009,"OPC.3",1.44958313488736,1.01582897582795,40,"OPC.4/OPC.3: 1.016","ENSG00000117906","RCN2"
"PRRX1","OPC.4",2.09360563573202,"OPC.3",2.06136709649853,1.01563939741167,41,"OPC.4/OPC.3: 1.016","ENSG00000116132","PRRX1"
"RAB2A","OPC.4",1.80767392483064,"OPC.3",1.78031122105845,1.01536961821536,42,"OPC.4/OPC.3: 1.015","ENSG00000104388","RAB2A"
"MED13","OPC.4",1.67153441501186,"OPC.3",1.6482402081337,1.01413277431482,43,"OPC.4/OPC.3: 1.014","ENSG00000108510","MED13"
"ENSG00000231424","OPC.4",2.88265245590259,"OPC.3",2.84645339157712,1.01271725173249,44,"OPC.4/OPC.3: 1.013","ENSG00000231424","ENSG00000231424"
"SULF2","OPC.4",2.21616004466209,"OPC.3",2.19057001483428,1.01168190455202,45,"OPC.4/OPC.3: 1.012","ENSG00000196562","SULF2"
"ARHGAP31","OPC.4",2.12790254590836,"OPC.3",2.10429712949311,1.01121772019949,46,"OPC.4/OPC.3: 1.011","ENSG00000031081","ARHGAP31"
"SLITRK2","OPC.4",0.907620382833,"OPC.3",0.89764095986828,1.0111173881439,47,"OPC.4/OPC.3: 1.011","ENSG00000185985","SLITRK2"
"ZCCHC24","OPC.4",2.1378217104307,"OPC.3",2.11639597195882,1.01012369081956,48,"OPC.4/OPC.3: 1.01","ENSG00000165424","ZCCHC24"
"NUP42","OPC.4",1.42630877368921,"OPC.3",1.41475297875175,1.00816806545808,49,"OPC.4/OPC.3: 1.008","ENSG00000136243","NUP42"
"RAMP1","OPC.4",0.979485902290568,"OPC.3",0.972581452055083,1.00709909717165,50,"OPC.4/OPC.3: 1.007","ENSG00000132329","RAMP1"
"TNK2","OPC.5",2.43143519433037,"OPC.2",2.33734782860704,1.04025389998518,1,"OPC.5/OPC.2: 1.04","ENSG00000061938","TNK2"
"CACNA1A","OPC.5",3.05848609776132,"Inhib.Pvalb",3.21709448187469,0.950698251168258,2,"OPC.5/Inhib.Pvalb: 0.951","ENSG00000141837","CACNA1A"
"TAOK3","OPC.5",2.99049007651315,"OPC.1",3.16347880941007,0.945316930089007,3,"OPC.5/OPC.1: 0.945","ENSG00000135090","TAOK3"
"RPL13","OPC.5",1.94317366643315,"OPC.2",2.0606392433113,0.94299556447863,4,"OPC.5/OPC.2: 0.943","ENSG00000167526","RPL13"
"EPN2","OPC.5",4.21075261306329,"OPC.1",4.49258260632087,0.937267710367515,5,"OPC.5/OPC.1: 0.937","ENSG00000072134","EPN2"
"CEROX1","OPC.5",2.0659365723407,"OPC.2",2.26680868115433,0.911385503997923,6,"OPC.5/OPC.2: 0.911","ENSG00000260807","CEROX1"
"XYLT1","OPC.5",4.42682915525849,"OPC.3",4.87749672105219,0.907602692207145,7,"OPC.5/OPC.3: 0.908","ENSG00000103489","XYLT1"
"DSCAM","OPC.5",5.97623418975977,"OPC.3",6.59090554764933,0.906739467976629,8,"OPC.5/OPC.3: 0.907","ENSG00000171587","DSCAM"
"TNR","OPC.5",5.31242996983967,"OPC.3",5.88928751576964,0.902049688627812,9,"OPC.5/OPC.3: 0.902","ENSG00000116147","TNR"
"DPP6","OPC.5",4.92024160452369,"OPC.3",5.47710036688806,0.898329640674311,10,"OPC.5/OPC.3: 0.898","ENSG00000130226","DPP6"
"PDZD2","OPC.5",3.64363651440503,"OPC.3",4.0735810231967,0.894455392848852,11,"OPC.5/OPC.3: 0.894","ENSG00000133401","PDZD2"
"OPCML","OPC.5",5.58080098708242,"Excit.L6_CT",6.28037203593153,0.888609935072845,12,"OPC.5/Excit.L6_CT: 0.889","ENSG00000183715","OPCML"
"AGAP1","OPC.5",4.481255009096,"OPC.3",5.1139693293895,0.876277255583574,13,"OPC.5/OPC.3: 0.876","ENSG00000157985","AGAP1"
"NAV1","OPC.5",3.05460042901679,"OPC.1",3.4959419731467,0.873756044144901,14,"OPC.5/OPC.1: 0.874","ENSG00000134369","NAV1"
"SEZ6L","OPC.5",3.07644091463027,"OPC.3",3.52236382992668,0.873402369310131,15,"OPC.5/OPC.3: 0.873","ENSG00000100095","SEZ6L"
"LHFPL3","OPC.5",5.4324503350499,"OPC.3",6.23272898367585,0.871600602124372,16,"OPC.5/OPC.3: 0.872","ENSG00000187416","LHFPL3"
"LRRC4C","OPC.5",5.62045606266228,"OPC.3",6.49443283847347,0.865426774354537,17,"OPC.5/OPC.3: 0.865","ENSG00000148948","LRRC4C"
"PTPRZ1","OPC.5",4.67209922392012,"OPC.4",5.54799191710349,0.842124374679937,18,"OPC.5/OPC.4: 0.842","ENSG00000106278","PTPRZ1"
"MEGF11","OPC.5",3.04061606052338,"OPC.3",3.61488776762738,0.841137057629614,19,"OPC.5/OPC.3: 0.841","ENSG00000157890","MEGF11"
"NRCAM","OPC.5",3.69835137784163,"OPC.4",4.39799384871887,0.840917815044001,20,"OPC.5/OPC.4: 0.841","ENSG00000091129","NRCAM"
"KCNMB2","OPC.5",3.98750767542455,"OPC.3",4.74903829206504,0.839645298730714,21,"OPC.5/OPC.3: 0.84","ENSG00000197584","KCNMB2"
"NTM","OPC.5",4.58936736407752,"Astro.1",5.46737041944076,0.839410358544347,22,"OPC.5/Astro.1: 0.839","ENSG00000182667","NTM"
"LUC7L3","OPC.5",1.67772899327033,"Astro.1",2.01017660169366,0.834617710631382,23,"OPC.5/Astro.1: 0.835","ENSG00000108848","LUC7L3"
"LINC00511","OPC.5",3.08135147932001,"OPC.3",3.69196477797454,0.83461020476216,24,"OPC.5/OPC.3: 0.835","ENSG00000227036","LINC00511"
"DGKG","OPC.5",2.88827260321256,"OPC.3",3.48948566523005,0.827707255539663,25,"OPC.5/OPC.3: 0.828","ENSG00000058866","DGKG"
"SCD5","OPC.5",3.52513513099291,"OPC.3",4.26616463610275,0.82630077169577,26,"OPC.5/OPC.3: 0.826","ENSG00000145284","SCD5"
"MALAT1","OPC.5",7.55837921237163,"Astro.4",9.15005566743623,0.826047347369793,27,"OPC.5/Astro.4: 0.826","ENSG00000251562","MALAT1"
"NLGN1","OPC.5",5.00992169011268,"OPC.3",6.08731119224717,0.823010608771463,28,"OPC.5/OPC.3: 0.823","ENSG00000169760","NLGN1"
"OPHN1","OPC.5",3.30785464192759,"OPC.3",4.02716520166314,0.821385385571347,29,"OPC.5/OPC.3: 0.821","ENSG00000079482","OPHN1"
"PCDH15","OPC.5",4.85325780800416,"OPC.3",5.91356127912414,0.820699672993492,30,"OPC.5/OPC.3: 0.821","ENSG00000150275","PCDH15"
"NRXN1","OPC.5",5.38780889769658,"Excit.L6b",6.58333036701802,0.818401720303919,31,"OPC.5/Excit.L6b: 0.818","ENSG00000179915","NRXN1"
